Tweet,HS,Abusive,Label,Sentiment
 dalam kristenpun juga ada kristen jawa kristen batak kristen toraja kristen timur dan lain lain kristen batak pun diperkecil lagi ke batak sama batak simalungun dan lain lain kami tidak permasalahkan hal itu selama baik dan tidak nyelew,0,0,Netral,Positive
ku akui kamu memang manis tapi kamu iblis kau pikir kaulah segalanya ,1,1,Toxic,Negative
mantap pak presiden horas jokowipriode,0,0,Netral,Positive
abu janda melaporkan pak ke kepolisian daerah metro jaya padahal koleganya sih gun lebih dahulu mengatakan kitab suci fiksi yang di yaitu alamak ayo abu janda laporkan sekalian sih gun ya ,1,0,Hatespeech,Negative
 iya beliau warga katolik di sana cek direct message iya ,0,0,Netral,Positive
kristen membunuh di afghanistan ,1,0,Hatespeech,Negative
 enggak apalah sudah sadar dan insyaf ternyata calon presiden yang dia dukung dipemilihan presiden kemarin ternyata sontoloyo xf xf x x xf xf x x xf xf x x ,1,1,Toxic,Negative
 wkwk bodoh zof ,0,1,Abusive,Negative
 asli punya mau minta video foto kontol gue lagi ini nomor wa gue tonton bagian terakhirnya b xe x xa ,0,1,Abusive,Negative
 kamu sompret kan ada nama pengguna kamu ,1,1,Toxic,Negative
 dia bukan lucu lagi tapi sudah sarap bawa dia pulang gratis tanpa garansi mbar ,0,1,Abusive,Negative
sudah lihat instagram cerita mahasiswa kampang mengeluh dengan tugasnya belum hari ini ,0,1,Abusive,Negative
 banyak cocot ,1,1,Toxic,Negative
 jinyoung lah paling cocok xf xf x x dan cinta banyak tulisan thailand di komentar sama latin aku berasa bacakan komentar di video musik gates malah ada yang war antek princess sama antek kakak princess kayak keamanan dan ketertiban lah apa apa diakui credits ke dia ,0,0,Netral,Positive
 onta siapa yang dibalik kasihan ih ,0,0,Netral,Positive
 sampai dengan kita bisa memenuhi hampir persen kebutuhan bawang putih nasional kita dulu jaya sekali untuk hasil pertanian bawang putih tapi sekarang kita impor bawang putih sudah persen ,0,0,Netral,Positive
 bro kamu pikir asing sama asing kasih hutang tidak ada maksud terselubung tidak ada makan siang yang gratis asal kamu tau cebong macam kamu bakal musnah kalau tidak ada yang kasih makan paham kamu lae ,1,1,Toxic,Negative
ada kesamaan dalam diri mantan presiden soekarno dan calon presiden rizal ramli,0,0,Netral,Positive
 program melindungi sepenuhnya seluruh produk warisan budaya ekspresi budaya tradisional dan hak cipta para seniman asyikmnang asyikmnang,0,0,Netral,Positive
bodoh ah malas buat pacaran gue yang jomlo kenapa kamu yang repot ,0,1,Abusive,Negative
 blangko lagi dipakai tenaga kerja asing cina ,0,0,Netral,Positive
 saya suka kalimat seperti ini ustaz halus tetapi menghujam ke sanubari ganti presiden,1,0,Hatespeech,Negative
arsul sani jangan sampai ada guantanamo di indonesia dewan perwakilan rakyat cepat gelar reksadana pasar uang klarifikasi siapa muhammad allah subhanahu wa taala,1,0,Hatespeech,Negative
 siapa yang sembah batu siapa yang sembah pohon ayo jawab hindu buddha ayo kita cari tahu siapa yang baca dan belajar ,0,0,Netral,Positive
tidak pernah mendalami al alquran ya bang pantas saja mulutnya kayak orang kafir bejat hina ,1,1,Toxic,Negative
 himpunan tai iblis ,0,1,Abusive,Negative
 tak perlu berkecil hati orang yang modelnya kayak begitu sudah tidak punya akal sehat tidak beda jauh sama orang gila masih banyak yang akalnya waras dan normal dengan dia menghinanya tidak akan mengurangi keimanan seseorang yang di hina ,0,0,Netral,Positive
 kitab adalah wahyu bukan fiksi bahkan rukun iman salah satunya adalah percaya kitab allah jadi menista agama merendahkan kitab suci tidak perlu di bahas lagi ,0,0,Netral,Positive
bagaimana mungkin kementerian agama menghapus teroris islam di indonesia lukman hakim si tidak paham islam,1,0,Hatespeech,Negative
 baru pertama kalau kulum kontol nih kayaknya uniform resource locator,0,1,Abusive,Negative
 alah bangkai lah kamu sudah balik sendiri padan muka kamu jejauh sana haha ,1,1,Toxic,Negative
ayo jujur kalian lebih suka pemimpin duduk bareng ulama atau pemimpin naik chopper jangan lupa menyalakan tagarnya gantipesinden,1,0,Hatespeech,Negative
 ajun komisaris besar polisi frido situmorang si h si i k tingkatkan ukhuwah islam gelar perlombaan nusantara express rantauprapat dalam rangka memperingati isra mi raja nabi besar muhammad saw dan menyambut bulan suci ramadan polisi resor labuhan batu gelar perlombaan ,0,0,Netral,Positive
kecewa on kamu silvy tidak malu fitnah itu rasakan pak ahok panas sekak mat debat final pemilihan kepala daerah jakarta,1,0,Hatespeech,Negative
 memek kalau sudah basah begini enak banget keluar masuk pakai jari jadi licin ,0,1,Abusive,Negative
tempe penyet di bumbui halo monyet ge pain tempe penyet ge murah nada monyet ge marah tempe penyet sayur buncis ayo monyet senyum dong xe x xa plisssssssss xe x xa xe x xa xe x xa xe x xa xe x xa xe x xa ,0,1,Abusive,Negative
sebanyak juta orang tenaga kerja asal indonesia bermasalah di luar negeri terutama di negara tempat mereka bekerja dengan yang paling banyak bekerja di negeri jiran malaysia dan uniform resource locator ,0,0,Netral,Positive
main ke pos ronda mengharapkan teman mengobrol yang ada bocah main mobil legend bangsat ,1,1,Toxic,Negative
 itu pabrik lokasi nya di belanda tolol kok di piara ,1,1,Toxic,Negative
hadiri lokakarya kebudayaan daerah bupati rupinus ajak masyarakat sekadau rawat dan manfaatkan objek budaya,0,0,Netral,Positive
lengserkan jokowi saja kok laporan jika punya presiden dan pembantunya tidak sanggup sejahterakan rakyatnya ,1,0,Hatespeech,Negative
mau sampai budek di deact kayak bagaimana pun akunnya jinkiw kalau memang ada kebijakan baru itu akun tidak akan masuk mantap gue rasa tidak ,0,0,Netral,Positive
 mau pilihan kepala daerah pemilihan umum yang jelas,0,0,Netral,Positive
 politisi tai babi pagi sudah berkoar ucapan kamu tidak dibutuhkan untuk negara kesatuan republik indonesia karena kamu adalah penjilat bangsa kutu loncat uniform resource locator,1,1,Toxic,Negative
bandara internasional kertajati saya harapkan bisa diuji coba pada bulan mei bandara ini bisa menampung sekitar juta penumpang tahap i terbesar kedua setelah soekarno hatta semoga bandara ini secara konkret bisa menggerakkan perekonomian di sel,0,0,Netral,Positive
 iya kalau buka langsung sipit banget kata teman tetapi sepertinya biasa saja ,0,0,Netral,Positive
 setuju kalau susah ke morowali bisa di cek di ngurah rai bali pintu asing dibuka selebar lebarnya ,0,0,Netral,Positive
lesbian itu dimana mana sampai teman sendiri saja lesbi ,0,0,Netral,Positive
 male trip pantai pahawang lampung jumat minggu april khusus cowok kuota terbatas rupiah orang meeting point pelabuhan merak info lengkap langsung whatsapp gay video lokal hangat,0,0,Netral,Positive
 setiap memek cewek itu beda memek beda juga bulu nya juga tidak begitu tidak ada yang tau bagaimana yang tau cuma paca xe x xa ,0,1,Abusive,Negative
bergelar profesor doktor ditololkan atau menampakkan diri jadi orang tolol karena mengutip alquran sangat disayangkan,1,1,Toxic,Negative
kamu kalau ada masalah sama gue langsung saja bilang ke gue jangan cuma bisanya bacot kamu doang yang koar di belakang gue fuck pengecut kamu ,1,1,Toxic,Negative
mendukung rezim yang merampas tanah termasuk yang destrukrif tidak eh ,0,0,Netral,Positive
pembangunan yang mangkrak sampai bertahun dikebut dan diselesaikan dengan baik dan cepat oleh jokowi mulai dari jalanan tol dan masih banyak lagi sekarang sudah mulai masa pemilihan presiden semua orang lagi mencari kesalahan satu sama lain harus tetap berhati,0,0,Netral,Positive
 teko o rek dan maksudnya bukan arek tapi perek ,0,1,Abusive,Negative
 bangkai ah awas kamu memfitnah gue iya berak ,1,1,Toxic,Negative
 menteri sontoloyo profesor sontoloyo fan sontoloyo ayo siapa lagi mau jadi kaum sontoloyo ,1,1,Toxic,Negative
lengserkan jokowi sekarang juga ,1,0,Hatespeech,Negative
 giliran diperingatkan sama pelayan jogernya baru mau mundur mana bikin barisan sendiri banyak banget lagi tolol ,1,1,Toxic,Negative
pastinya kan teman baik lebih paham kondisi keuangan kita dibanding ahli ekonomi jadi bisa kasih saran yang lebih obyektif pastinya lembaga penjamin simpanan sahabat nasabah ayo menabung,0,0,Netral,Positive
 wah orang kafir mau masuk surganya orang islam tapi tidak bisa dan tidak bakal bisa silakan cari surga lain kalau ada xf xf x x ,1,0,Hatespeech,Negative
 duduk di jamban ,0,0,Netral,Positive
 saya lebih suka spiritual dari pada agama mas saya cinta hindu islam katolik buddha ,0,0,Netral,Positive
 buruk sekali perilaku anda bermain disc jockey fariz saya tak kenal dan tak pernah ketemu selama pemilihan presiden sutiyoso saya tau dan saya dukung dulu jadi kakak bin anda ngawur dalam hal ini tolong ganti dulu ava mu kasihan almarhum lopa km pakai wajahnya sementara km itukan,1,0,Hatespeech,Negative
 bangga jadi anak partai komunis indonesia gebuk partai komunis indonesia wkwk,1,0,Hatespeech,Negative
 yang gubernur lama kebanyakan direcoki di demo demo orang bodoh yang pakai serban lah gubernur yang sekarang bulan apa saja cuma ongkang di kantor kakak,1,1,Toxic,Negative
 iya lah kafir mana pantas sih darahnya saja halal kok buat bani kocak kayak situ ,1,1,Toxic,Negative
langka adalah homo sapiens yang lebih sering berlalu lalang di sini daripada di media sosial sebelah di ,0,0,Netral,Positive
 adanya ngentot ,0,1,Abusive,Negative
 kamu jangan balas sendiri kampang ,1,1,Toxic,Negative
 namanya juga kacung asing ,1,1,Toxic,Negative
aku ingin menjadi bagian dari dirimu walaupun itu hanya setitik tai lalat di tubuhmu ,0,0,Netral,Positive
 iya juga dukung yang dukung penista agama ahok seperti partai golkar nasional demokrat hanura ppp partai kebangkitan bangsa partai demokrasi indonesia perjuangan,1,1,Toxic,Negative
 sudah diamankan polisi sih pembaruan isinya kabel sama alumunium begitu tak tau benaran bom apa tidak cuma seram saja huhu terima kasih kamu xf xf x xa ,0,0,Netral,Positive
pandangan mengenai apakah wanita berambut lurus lebih menarik daripada yang berambut keriting misalnya bukanlah termasuk realitas sejati melainkan itu dibentuk oleh konstruksi sosial pengaruh budaya dan agama yang telah dialami seseorang ,0,0,Netral,Positive
pemeluk agama katolik islam kristen protestan hindu semuanya bersaudara terikat dengan darah dan silsilah keluarga ,0,0,Netral,Positive
apa layak memercayai kepengurusan negara kepada pemerintah yang bahkan tak mampu menemukan dokumen penting negara uniform resource locator,1,0,Hatespeech,Negative
 benar politikus busuk kamu apes pak mending disuruh diam dulu nih congor jongosnya bapak karena semakin banyak berbicara saya semakin yakin elektabilitas bapak semakin nyungsep dan orang makin tidak simpati sama bapak ,1,1,Toxic,Negative
dia hanya teman mainku sewaktu kecil dan cinta demikian tidak masuk ke dalam hati kata orang cinta seperti ini adalah cinta monyet ,0,0,Netral,Positive
 yer aku mau ikutan bertanya ah kenapa kucing kalau tai dikubur ,0,0,Netral,Positive
 milea kamu senang memikirkan aku dilan senang dan bingung bingung cara mau berhentinya milea kamu mau berhenti memikirkan xe x xa ,0,0,Netral,Positive
 soalnya lah nih bukannya racist tapi soalnya apa kita nak jawab kalau allah tanya nanti apa kita sudah buat untuk agama dia pening kepala oh kita nanti tuan tuan kalau tak peranti dulu benda yang first nih ,0,0,Netral,Positive
bagaimana lae tapi ah bentar lagi saja kok kan ganti presiden,1,0,Hatespeech,Negative
kuliner arabpun menjadi bagian dari akulturasi budaya arab indonesia yang terjadi sejak ratusan tahun lalu ,0,0,Netral,Positive
jihad bukan melulu soal perang terorisme dan bom bunuh diri jihad paling besar adalah jihad melawan hawa nafsu dalam diri ,0,0,Netral,Positive
rama biasa banget mentwit sendiri balas sendiri kampang ,1,1,Toxic,Negative
 sudah anjir sudah kerja sedih karena ingat masa kuliah ,0,1,Abusive,Negative
 kamu bau monyet tidak ,0,1,Abusive,Negative
 ekonomi meroket orang miskin berkurang tetapi masih juga bagi sembako ,0,0,Netral,Positive
 kenapa pada jadi idiot semua ya apakah ini azab dari allah ,0,1,Abusive,Negative
 daripada menghentikan komisi pemberantasan korupsi lebih baik bubarkan dewan perwakilan rakyat rakus yang tidak berguna untuk rakyat,1,0,Hatespeech,Negative
jawa timur anti hoaks pilihan kepala daerah damai deklarasi anti hoaks guru banting st yusup,0,0,Netral,Positive
sebelum memulai lebih baik kita baca surat yasin x dan membaca al fatihah agar dijauhkan dari among yang terkutuk bismillah ,0,0,Netral,Positive
 wkwk enggaklah muka ganteng kok dibuat taplak meja xf xf xa xa ,0,0,Netral,Positive
 biar cepat mati cucumu sontoloyo ,1,1,Toxic,Negative
heran gue adalah orang berhijrah pakai jilbab masih ada dinyinyiri yang tidak cocok lah aura tidak keluar lah tidak cantik lah mon maaf kamu kira pakai jilbab kontes kecantikan pakai berbicara aura tidak keluar segala hhhh cebong mana mengerti ,1,1,Toxic,Negative
john mayer ini suka sarap sarap menggemaskan xf xf x x xf xf x xd ,0,1,Abusive,Negative
 berarti sekarang kamu lagi menyindir dong bangsat kamu ,1,1,Toxic,Negative
nama rizieq shihab status tersangka kasus konten pornografi diduga mendukung anies sandi,1,0,Hatespeech,Negative
deklarasi pilihan kepala daerah aman dan anti hoaks perangkat desa balongtani jabon,0,0,Netral,Positive
 wah ini benar foto asma dewi yang kata polisi mentransfer juta ke grup saracen ya yang main busuk anies sandi di kepala kepolisian republik indonesia,1,0,Hatespeech,Negative
 banyak orang terlanjur kerja agamanya sing koyok ini kok bu neno tidak muncul sih membela yang ditipu kuduuu ikhlas sabar pasrahhh karena sing menipu sesama muslim bego dipelihara cpd ,1,1,Toxic,Negative
 belajar lah dari negara tetangga vietnam terbukti korupsi hukuman mati pasti pikir itu tikus rakus nya indonesia susilo bambang yudhoyono saja tidak berani ditumpas,1,0,Hatespeech,Negative
 iya siapa juga yang bercita jadi gadun kak ben sompret xf xf x x dan nya minimal bawa alat v l lah rank masa begitu saja bertanya ,1,1,Toxic,Negative
 bukan raisa pak deh tapi freeport jatuh ke tangan asing jiah,1,0,Hatespeech,Negative
ahok memilih pemimpin berdasarkan agama melanggar konstitusi sebaiknya babi ini di bungkus saja congornya pecah belah umat beragama ,1,1,Toxic,Negative
sekali setahun selama ratusan tahun masyarakat adat badui menyerahkan hasil panen seba atau seserahan ke bapa gede yakni bupati lebak dan gubernur banten sebabaduy,0,0,Netral,Positive
even sudah setiap hari tengok pon still tersenyum kamu re sok cute xf xf x xd ,0,0,Netral,Positive
 kalau semua pengurus partainya di penjara siapa yang jadi dewan perwakilan rakyat mbak ganti saya saja ya p ,0,0,Netral,Positive
 pintar ya otaknya onta gue xf xf x x ,1,1,Toxic,Negative
 haha cinta itu buta sayang xf xf x xab xf xf x xa,0,0,Netral,Positive
 intinya tidak usah lah buka kolom komentar isinya manusia belum seng tidak isok ngempet hatinya ,1,1,Toxic,Negative
aku famili islamic yang kamu itu famili kafir laknat ke bodoh kamu sudah laaa hidup menipu kasihan mak bapak kamu sudah didik dengan adab adab yang kamu agungkan sekali kamu membesar dengan perangai xguna kamu menipu sana sini bohong sana sini matilanak ,1,1,Toxic,Negative
 itulah ciri ciri kaum bahlul sumbu pendek alias jahiliah dan bodoh alias goblok bin belum sister biasa orang nya ekstremis dan anarkis yang model seperti itu ,1,1,Toxic,Negative
 ih asli lah teman gue adalah banyak yang begitu sudah tak asing lagi malah xf xf x xa ,0,0,Netral,Positive
tapi aku sekarang bersyukur banget sih mereka berdua sudah debut bareng npc juga debut bareng anak yuehua cina di next harus banyak terima kasih nih sama genting sama justin karena mereka berdua aku jadi suka idol produser dan berakhir jadi budak cintanya koh,0,0,Netral,Positive
 ya terus kenapa kok jadi kamu mengatur instagram story orang orang bawel amat jadi cebong xf xf x x xf xf x x xf xf x x ,1,1,Toxic,Negative
di rezim ini sekretariat jenderal parai komunis vietnam digelar karpet merah di istana,1,0,Hatespeech,Negative
 eh banci teriak kafir kafir kamu saja masih suka coli muncrat kemana mana teriak itu mulu berisik cong dasar mulut banci yahhhh ,1,1,Toxic,Negative
 yang salah cuma kaum cebong lah situ kaum cebong bukan ,1,1,Toxic,Negative
 paling juga itu lagi yang bikin hoaks tidak jauh bani kampret ,1,1,Toxic,Negative
menakutkan pembicaraan mengenai calon presiden ri hanya seputar bagaimana cara menang pemilihan presiden bukan mengenai siapa yang memiliki program pembangunan terbaik pemilihan presiden,0,0,Netral,Positive
orang autis itu biasanya punya kemampuan yang lebih daripada orang normal bot ,0,0,Netral,Positive
